0.007600	-0.020465	-0.017779	-0.018023	-0.017291	-0.017047	-0.017535	-0.016314	-0.016558	-0.017779	-0.021685	-0.013384
0.007700	-0.021685	-0.019732	-0.019000	-0.017535	-0.016070	-0.017291	-0.017291	-0.015826	-0.019732	-0.021685	-0.015338
0.007800	-0.019976	-0.018756	-0.018756	-0.018023	-0.015826	-0.016802	-0.016802	-0.017291	-0.020709	-0.023883	-0.016314
0.007900	-0.020220	-0.019976	-0.019000	-0.017291	-0.017535	-0.016314	-0.017779	-0.016558	-0.020465	-0.025836	-0.016802
0.008000	-0.020709	-0.021685	-0.021685	-0.017047	-0.015826	-0.018756	-0.018023	-0.013873	-0.019000	-0.023150	-0.019244
0.008100	-0.018511	-0.020709	-0.020709	-0.018511	-0.016558	-0.017535	-0.014605	-0.016314	-0.021929	-0.023638	-0.020465
0.008200	-0.018756	-0.020709	-0.020465	-0.020953	-0.020220	-0.014605	-0.015093	-0.016558	-0.022662	-0.025592	-0.018267
0.008300	-0.020465	-0.020953	-0.022418	-0.019244	-0.021929	-0.015338	-0.017291	-0.016802	-0.021197	-0.023883	-0.019244
0.008400	-0.020465	-0.019976	-0.021929	-0.019976	-0.019244	-0.016558	-0.017291	-0.019244	-0.023150	-0.023394	-0.019000
0.008500	-0.021441	-0.020220	-0.022418	-0.020709	-0.020220	-0.014605	-0.018511	-0.018511	-0.022174	-0.024615	-0.018023
0.008600	-0.022662	-0.020953	-0.021197	-0.019976	-0.020953	-0.017047	-0.019732	-0.018267	-0.020709	-0.024615	-0.017047
0.008700	-0.022906	-0.020220	-0.023150	-0.020465	-0.020465	-0.018511	-0.019732	-0.019000	-0.022174	-0.022174	-0.019000
0.008800	-0.023150	-0.019976	-0.020465	-0.021685	-0.019976	-0.019976	-0.019732	-0.021441	-0.023150	-0.023150	-0.019976
0.008900	-0.023638	-0.021929	-0.021197	-0.018511	-0.020953	-0.021929	-0.021685	-0.020709	-0.021441	-0.026080	-0.017291
0.009000	-0.024859	-0.024371	-0.023150	-0.019000	-0.021197	-0.022662	-0.021441	-0.020465	-0.022174	-0.023883	-0.020709
0.009100	-0.022174	-0.021441	-0.022174	-0.021441	-0.018267	-0.020953	-0.019732	-0.021685	-0.021929	-0.025592	-0.022418
0.009200	-0.023150	-0.021929	-0.021929	-0.023638	-0.020709	-0.020709	-0.019976	-0.021685	-0.022906	-0.024615	-0.021441
0.009300	-0.023150	-0.022418	-0.023150	-0.023394	-0.022662	-0.021929	-0.020953	-0.020709	-0.024371	-0.023150	-0.022662
0.009400	-0.019976	-0.021197	-0.021929	-0.024615	-0.022418	-0.021441	-0.020709	-0.020709	-0.024371	-0.024371	-0.022174
0.009500	-0.021441	-0.021929	-0.021685	-0.025103	-0.025103	-0.019000	-0.019732	-0.022662	-0.025347	-0.024371	-0.020953
0.009600	-0.023638	-0.023150	-0.023883	-0.023394	-0.023883	-0.019976	-0.022418	-0.021929	-0.022418	-0.025836	-0.021685
0.009700	-0.023638	-0.023394	-0.025592	-0.023394	-0.022662	-0.021197	-0.021441	-0.022662	-0.024615	-0.024615	-0.022906
0.009800	-0.022662	-0.021441	-0.023883	-0.022174	-0.022662	-0.019976	-0.020465	-0.023883	-0.026812	-0.026568	-0.022174
0.009900	-0.023883	-0.021685	-0.022418	-0.021929	-0.024615	-0.022662	-0.023638	-0.023394	-0.022418	-0.025103	-0.021441
0.010000	-0.025592	-0.022174	-0.023394	-0.022174	-0.024371	-0.024371	-0.024371	-0.023394	-0.022174	-0.025836	-0.023883
0.010100	-0.026812	-0.023394	-0.024371	-0.022418	-0.023638	-0.023883	-0.023394	-0.024371	-0.022662	-0.026080	-0.025347
0.010200	-0.026812	-0.025592	-0.023394	-0.023638	-0.024615	-0.022418	-0.025103	-0.024859	-0.023150	-0.024615	-0.024371
0.010300	-0.025836	-0.024859	-0.022662	-0.025347	-0.023638	-0.023150	-0.024859	-0.024371	-0.023394	-0.023883	-0.023883
0.010400	-0.023883	-0.022662	-0.022662	-0.026568	-0.024859	-0.023394	-0.025103	-0.024615	-0.024615	-0.024371	-0.024615
0.010500	-0.024859	-0.023394	-0.022906	-0.027789	-0.027056	-0.024859	-0.024371	-0.024371	-0.025592	-0.024615	-0.026568
0.010600	-0.023883	-0.025347	-0.023638	-0.026568	-0.025347	-0.026080	-0.025592	-0.023394	-0.025103	-0.025592	-0.026080
